airport_id,airport_name,city,country,airport_iata,airport_icao,airport_latitude,airport_longitude,airport_altitude,airport_timezone,
2595,Ministro Victor Konder International Airport,Navegantes,Brazil,NVT,SBNF,-26.87999916,-48.65140152,18,-3,S
2596,Santo Ângelo Airport,Santo Angelo,Brazil,GEL,SBNM,-28.28170013,-54.16910172,1056,-3,S
2597,Governador Aluízio Alves International Airport,Natal,Brazil,NAT,SBSG,-5.768056,-35.376111,272,-3,S
2598,Oiapoque Airport,Oioiapoque,Brazil,UNKNOWN,SBOI,3.855489969,-51.7969017,63,-3,S
2599,Salgado Filho Airport,Porto Alegre,Brazil,POA,SBPA,-29.99440002,-51.17139816,11,-3,S
2600,Prefeito Doutor João Silva Filho Airport,Parnaiba,Brazil,UNKNOWN,SBPB,-2.893749952,-41.73199844,16,-3,S
2601,Poços de Caldas - Embaixador Walther Moreira Salles Airport,Pocos De Caldas,Brazil,POO,SBPC,-21.84300041,-46.56790161,4135,-3,S
2602,Lauro Kurtz Airport,Passo Fundo,Brazil,PFB,SBPF,-28.24399948,-52.32659912,2376,-3,S
2603,João Simões Lopes Neto International Airport,Pelotas,Brazil,PET,SBPK,-31.71839905,-52.32770157,59,-3,S
2604,Senador Nilo Coelho Airport,Petrolina,Brazil,PNZ,SBPL,-9.362409592,-40.56909943,1263,-3,S
2605,Porto Nacional Airport,Porto Nacional,Brazil,PNB,SBPN,-10.71940041,-48.39970016,870,-3,S
2606,Ponta Porã Airport,Ponta Pora,Brazil,PMG,SBPP,-22.5496006,-55.70259857,2156,-4,S
2607,Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,PVH,SBPV,-8.709289551,-63.90230179,290,-4,S
2609,Plácido de Castro Airport,Rio Branco,Brazil,RBR,SBRB,-9.868888855,-67.89805603,633,-5,S
2610,Guararapes - Gilberto Freyre International Airport,Recife,Brazil,REC,SBRF,-8.126489639,-34.92359924,33,-3,S
2612,Santos Dumont Airport,Rio De Janeiro,Brazil,SDU,SBRJ,-22.91049957,-43.1631012,11,-3,S
2613,Leite Lopes Airport,Ribeirao Preto,Brazil,RAO,SBRP,-21.13638878,-47.77666855,1806,-3,S
2614,Santa Cruz Airport,Rio De Janeiro,Brazil,STU,SBSC,-22.93239975,-43.71910095,10,-3,S
2615,Professor Urbano Ernesto Stumpf Airport,Sao Jose Dos Campos,Brazil,SJK,SBSJ,-23.22920036,-45.86149979,2120,-3,S
2616,Marechal Cunha Machado International Airport,Sao Luis,Brazil,SLZ,SBSL,-2.58536005,-44.23410034,178,-3,S
2618,Congonhas Airport,Sao Paulo,Brazil,CGH,SBSP,-23.62611008,-46.65638733,2631,-3,S
2619,Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,SBSR,-20.8166008,-49.40650177,1784,-3,S
2620,Base Aérea de Santos Airport,Santos,Brazil,SSZ,SBST,-23.92805672,-46.29972076,10,-3,S
2621,Deputado Luiz Eduardo Magalhães International Airport,Salvador,Brazil,SSA,SBSV,-12.9086113,-38.32249832,64,-3,S
2622,Trombetas Airport,Oriximina,Brazil,TMT,SBTB,-1.489599943,-56.39680099,287,-3,S
2623,Senador Petrônio Portela Airport,Teresina,Brazil,THE,SBTE,-5.059939861,-42.82350159,219,-3,S
2624,Tefé Airport,Tefe,Brazil,TFF,SBTF,-3.382940054,-64.72409821,188,-4,S
2625,Tarauacá Airport,Tarauaca,Brazil,UNKNOWN,SBTK,-8.155260086,-70.78330231,646,-5,S
2626,Telêmaco Borba Airport,Telemaco Borba,Brazil,UNKNOWN,SBTL,-24.31780052,-50.65159988,2610,-3,S
2627,Tiriós Airport,Obidos Tirios,Brazil,UNKNOWN,SBTS,2.223469973,-55.94609833,1127,-3,S
2628,Tabatinga Airport,Tabatinga,Brazil,TBT,SBTT,-4.255670071,-69.93579865,279,-4,S
2629,Tucuruí Airport,Tucurui,Brazil,TUR,SBTU,-3.786010027,-49.72029877,830,-3,S
2630,São Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,SJL,SBUA,-0.14835,-66.9855,251,-4,S
2631,Paulo Afonso Airport,Paulo Alfonso,Brazil,PAV,SBUF,-9.40087986,-38.25059891,883,-3,S
2632,Rubem Berta Airport,Uruguaiana,Brazil,URG,SBUG,-29.78219986,-57.03820038,256,-3,S
2633,Ten. Cel. Aviador César Bombonato Airport,Uberlandia,Brazil,UDI,SBUL,-18.88361168,-48.22527695,3094,-3,S
2635,Mário de Almeida Franco Airport,Uberaba,Brazil,UBA,SBUR,-19.76472282,-47.96611023,2655,-3,S
2636,Major Brigadeiro Trompowsky Airport,Varginha,Brazil,VAG,SBVG,-21.59009933,-45.47330093,3025,-3,S
2637,Brigadeiro Camarão Airport,Vilhena,Brazil,BVH,SBVH,-12.69439983,-60.09830093,2018,-4,S
2638,Eurico de Aguiar Salles Airport,Vitoria,Brazil,VIX,SBVT,-20.25805664,-40.2863884,11,-3,S
2639,Iauaretê Airport,Iauarete,Brazil,UNKNOWN,SBYA,0.607500017,-69.18579865,345,-4,S
2640,Campo Fontenelle Airport,Piracununga,Brazil,QPS,SBYS,-21.98460007,-47.33480072,1968,-3,S
2641,Chacalluta Airport,Arica,Chile,ARI,SCAR,-18.3484993,-70.33869934,167,-4,S
2642,Balmaceda Airport,Balmaceda,Chile,BBA,SCBA,-45.91609955,-71.6894989,1722,-4,S
2643,El Bosque Airport,Santiago,Chile,UNKNOWN,SCBQ,-33.5617981,-70.68840027,1844,-4,S
2644,Chile Chico Airport,Chile Chico,Chile,CCH,SCCC,-46.58330154,-71.68740082,1070,-4,S
2645,El Loa Airport,Calama,Chile,CJC,SCCF,-22.49819946,-68.9036026,7543,-4,S
2646,Gral. Bernardo O´Higgins Airport,Chillan,Chile,UNKNOWN,SCCH,-36.58250046,-72.03140259,495,-4,S
2647,Pdte. carlos Ibañez del Campo Airport,Punta Arenas,Chile,PUQ,SCCI,-53.00260162,-70.854599,139,-4,S
2648,Teniente Vidal Airport,Coyhaique,Chile,GXQ,SCCY,-45.59420013,-72.10610199,1020,-4,S
2649,Diego Aracena Airport,Iquique,Chile,IQQ,SCDA,-20.53520012,-70.1812973,155,-4,S
2650,Comodoro Arturo Merino Benítez International Airport,Santiago,Chile,SCL,SCEL,-33.39300156,-70.78579712,1555,-4,S
2651,Cerro Moreno Airport,Antofagasta,Chile,ANF,SCFA,-23.44449997,-70.44509888,455,-4,S
2652,Capitan Fuentes Martinez Airport Airport,Porvenir,Chile,WPR,SCFM,-53.25370026,-70.31919861,104,-4,S
2653,Futaleufú Airport,Futaleufu,Chile,UNKNOWN,SCFT,-43.18920135,-71.85109711,1148,-4,S
2654,María Dolores Airport,Los Angeles,Chile,LSQ,SCGE,-37.40169907,-72.42539978,374,-4,S
2655,Guardiamarina Zañartu Airport,Puerto Williams,Chile,WPU,SCGZ,-54.93109894,-67.626297,88,-4,S
2656,Carriel Sur Airport,Concepcion,Chile,CCP,SCIE,-36.77270126,-73.06310272,26,-4,S
2657,Mataveri Airport,Easter Island,Chile,IPC,SCIP,-27.16480064,-109.4219971,227,-6,S
2658,Cañal Bajo Carlos - Hott Siebert Airport,Osorno,Chile,ZOS,SCJO,-40.61119843,-73.06099701,187,-4,S
2659,Vallenar Airport,Vallenar,Chile,UNKNOWN,SCLL,-28.59639931,-70.7559967,1725,-4,S
2660,De La Independencia Airport,Rancagua,Chile,UNKNOWN,SCRG,-34.17369843,-70.77570343,1446,-4,S
2661,Teniente Rodolfo Marsh Martin Base,Isla Rey Jorge,Antarctica,UNKNOWN,SCRM,-62.19079971,-58.98669815,147,12,U
2662,La Florida Airport,La Serena,Chile,LSC,SCSE,-29.91620064,-71.19950104,481,-4,S
2663,Eulogio Sánchez Airport,Santiago,Chile,UNKNOWN,SCTB,-33.45629883,-70.54669952,2129,-4,S
2664,Maquehue Airport,Temuco,Chile,ZCO,SCTC,-38.76679993,-72.63710022,304,-4,S
2665,El Tepual Airport,Puerto Montt,Chile,PMC,SCTE,-41.43889999,-73.09400177,294,-4,S
2666,Chaitén Airport,Chaiten,Chile,WCH,SCTN,-42.93280029,-72.69909668,13,-4,S
2667,Pichoy Airport,Valdivia,Chile,ZAL,SCVD,-39.65000153,-73.08609772,59,-4,S
2668,Chachoán Airport,Ambato,Ecuador,ATF,SEAM,-1.212069988,-78.57460022,8502,-5,U
2669,Hacienda Clementina Airport,Clementia,Ecuador,UNKNOWN,SECM,-1.706269979,-79.37889862,328,-5,U
2670,Francisco De Orellana Airport,Coca,Ecuador,OCC,SECO,-0.462886006,-76.98680115,834,-5,U
2671,Mariscal Lamar Airport,Cuenca,Ecuador,CUE,SECU,-2.8894701,-78.98439789,8306,-5,U
2672,Seymour Airport,Galapagos,Ecuador,GPS,SEGS,-0.453758001,-90.26589966,207,-6,U
2673,José Joaquín de Olmedo International Airport,Guayaquil,Ecuador,GYE,SEGU,-2.15741992,-79.88359833,19,-5,U
2674,Gualaquiza Airport,Gualaquiza,Ecuador,UNKNOWN,SEGZ,-3.423209906,-78.56700134,2640,-5,U
2675,Atahualpa Airport,Ibarra,Ecuador,UNKNOWN,SEIB,0.33841899,-78.13639832,7304,-5,U
2676,Km 192 Airport,Km-192,Ecuador,UNKNOWN,SEKK,0.184202999,-79.39199829,1247,-5,U
2677,Hacienda La Julia Airport,La Julia,Ecuador,UNKNOWN,SELJ,-1.704380035,-79.5522995,50,-5,U
2678,Cotopaxi International Airport,Latacunga,Ecuador,LTX,SELT,-0.906832993,-78.61579895,9205,-5,U
2679,Jose Maria Velasco Ibarra Airport,Macara,Ecuador,UNKNOWN,SEMA,-4.378230095,-79.94100189,1508,-5,U
2680,Coronel E Carvajal Airport,Macas,Ecuador,XMS,SEMC,-2.299170017,-78.1207962,3452,-5,U
2681,General Manuel Serrano Airport,Machala,Ecuador,MCH,SEMH,-3.2689,-79.961601,11,-5,U
2682,El Carmen Airport,Montalvo,Ecuador,UNKNOWN,SEMO,-2.067009926,-76.97570038,960,-5,U
2683,Eloy Alfaro International Airport,Manta,Ecuador,MEC,SEMT,-0.946078002,-80.67880249,48,-5,U
2684,Maragrosa Airport,Maragrosa,Ecuador,UNKNOWN,SEMX,-2.851099968,-79.8035965,18,-5,U
2685,Amable Calle Gutierrez Airport,Pasaje,Ecuador,UNKNOWN,SEPS,-3.319669962,-79.76920319,22,-5,U
2686,Reales Tamarindos Airport,Portoviejo,Ecuador,PVO,SEPV,-1.041650057,-80.47219849,130,-5,U
2687,Quevedo Airport,Quevedo,Ecuador,UNKNOWN,SEQE,-0.989400029,-79.46510315,350,-5,U
2688,Mariscal Sucre International Airport,Quito,Ecuador,UIO,SEQM,-0.129166667,-78.3575,7841,-5,U
2689,Chimborazo Airport,Riobamba,Ecuador,UNKNOWN,SERB,-1.653429985,-78.65609741,9151,-5,U
2690,Santa Rosa International Airport,Santa Rosa,Ecuador,ETR,SERO,-3.441986,-79.996957,20,-5,U
2691,General Ulpiano Paez Airport,Salinas,Ecuador,SNC,SESA,-2.20499,-80.988899,18,-5,U
2692,Santo Domingo de Los Colorados Airport,Santo Domingo,Ecuador,UNKNOWN,SESD,-0.248221993,-79.21440125,1714,-5,U
2694,Taura Airport,Taura,Ecuador,UNKNOWN,SETA,-2.261039972,-79.68019867,56,-5,U
2695,Mayor Galo Torres Airport,Tena,Ecuador,UNKNOWN,SETE,-0.986766994,-77.81950378,1708,-5,U
2696,Tarapoa Airport,Tarapoa,Ecuador,TPC,SETR,-0.122956,-76.33779907,814,-5,U
2697,Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,TUA,SETU,0.809505999,-77.70809937,9649,-5,U
2699,Silvio Pettirossi International Airport,Asuncion,Paraguay,ASU,SGAS,-25.23999977,-57.52000046,292,-4,S
2700,Juan De Ayolas Airport,Ayolas,Paraguay,UNKNOWN,SGAY,-27.370554,-56.854064,223,-4,S
2701,Teniente Col Carmelo Peralta Airport,Conception,Paraguay,CIO,SGCO,-23.442363,-57.427253,253,-4,S
2702,Itaipú Airport,Itaipu,Paraguay,UNKNOWN,SGIB,-25.407519,-54.619377,762,-4,S
2703,Dr. Luis Maria Argaña International Airport,Mariscal Estigarribia,Paraguay,UNKNOWN,SGME,-22.04999924,-60.61999893,553,-4,S
2704,Carlos Miguel Gimenez Airport,Pilar,Paraguay,UNKNOWN,SGPI,-26.881224,-58.318026,249,-4,S
2705,El Eden Airport,Armenia,Colombia,AXM,SKAR,4.45278,-75.7664,3990,-5,U
2706,Tres De Mayo Airport,Puerto Asis,Colombia,PUU,SKAS,0.505228,-76.5008,815,-5,U
2707,Las Flores Airport,El Banco,Colombia,UNKNOWN,SKBC,9.04554,-73.9749,111,-5,U
2708,Palonegro Airport,Bucaramanga,Colombia,BGA,SKBG,7.1265,-73.1848,3897,-5,U
2709,El Dorado International Airport,Bogota,Colombia,BOG,SKBO,4.70159,-74.1469,8361,-5,U
2710,Ernesto Cortissoz International Airport,Barranquilla,Colombia,BAQ,SKBQ,10.8896,-74.7808,98,-5,U
2711,José Celestino Mutis Airport,Bahia Solano,Colombia,BSC,SKBS,6.20292,-77.3947,80,-5,U
2712,Gerardo Tobar López Airport,Buenaventura,Colombia,BUN,SKBU,3.81963,-76.9898,48,-5,U
2713,Camilo Daza International Airport,Cucuta,Colombia,CUC,SKCC,7.92757,-72.5115,1096,-5,U
2714,Rafael Nuñez International Airport,Cartagena,Colombia,CTG,SKCG,10.4424,-75.513,4,-5,U
2715,Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,SKCL,3.54322,-76.3816,3162,-5,U
2716,La Florida Airport,Tumaco,Colombia,TCO,SKCO,1.81442,-78.7492,8,-5,U
2717,Las Brujas Airport,Corozal,Colombia,CZU,SKCZ,9.33274,-75.2856,528,-5,U
2718,Yariguíes Airport,Barrancabermeja,Colombia,EJA,SKEJ,7.02433,-73.8068,412,-5,U
2719,Gustavo Artunduaga Paredes Airport,Florencia,Colombia,FLA,SKFL,1.58919,-75.5644,803,-5,U
2720,Santiago Vila Airport,Girardot,Colombia,UNKNOWN,SKGI,4.27624,-74.7967,900,-5,U
2722,Juan Casiano Airport,Guapi,Colombia,GPI,SKGP,2.57013,-77.8986,164,-5,U
2723,Guaymaral Airport,Guaymaral,Colombia,UNKNOWN,SKGY,4.81233,-74.0649,8390,-5,U
2724,Perales Airport,Ibague,Colombia,IBE,SKIB,4.42161,-75.1333,2999,-5,U
2725,San Luis Airport,Ipiales,Colombia,IPI,SKIP,0.861925,-77.6718,9765,-5,U
2726,Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,SKLC,7.81196,-76.7164,46,-5,U
2727,Jorge Isaac Airport,La Mina,Colombia,UNKNOWN,SKLM,11.2325,-72.4901,281,-5,U
2728,Alfredo Vásquez Cobo International Airport,Leticia,Colombia,LET,SKLT,-4.19355,-69.9432,277,-5,U
2729,Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,SKMD,6.220549,-75.590582,4949,-5,U
2730,Baracoa Airport,Magangue,Colombia,MGN,SKMG,9.28474,-74.8461,178,-5,U
2731,Los Garzones Airport,Monteria,Colombia,MTR,SKMR,8.82374,-75.8258,36,-5,U
2732,Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,SKMU,1.25366,-70.2339,680,-5,U
2733,La Nubia Airport,Manizales,Colombia,MZL,SKMZ,5.0296,-75.4647,6871,-5,U
2734,Benito Salas Airport,Neiva,Colombia,NVA,SKNV,2.95015,-75.294,1464,-5,U
2735,Aguas Claras Airport,Ocana,Colombia,OCV,SKOC,8.31506,-73.3583,3850,-5,U
2736,Otu Airport,Otu,Colombia,OTU,SKOT,7.01037,-74.7155,2060,-5,U
2737,Puerto Bolívar Airport,Puerto Bolivar,Colombia,UNKNOWN,SKPB,12.2215,-71.9848,90,-5,U
2738,German Olano Airport,Puerto Carreno,Colombia,PCR,SKPC,6.18472,-67.4932,177,-5,U
2739,Matecaña International Airport,Pereira,Colombia,PEI,SKPE,4.81267,-75.7395,4416,-5,U
2740,Pitalito Airport,Pitalito,Colombia,UNKNOWN,SKPI,1.85777,-76.0857,4212,-5,U
2741,Guillermo León Valencia Airport,Popayan,Colombia,PPN,SKPP,2.4544,-76.6093,5687,-5,U
2742,Antonio Narino Airport,Pasto,Colombia,PSO,SKPS,1.39625,-77.2915,5951,-5,U
2743,El Embrujo Airport,Providencia,Colombia,PVA,SKPV,13.3569,-81.3583,10,-5,U
2744,Mariquita Airport,Mariquita,Colombia,UNKNOWN,SKQU,5.21256,-74.8836,1531,-5,U
2745,Jose Maria Córdova International Airport,Rio Negro,Colombia,MDE,SKRG,6.16454,-75.4231,6955,-5,U
2746,Almirante Padilla Airport,Rio Hacha,Colombia,RCH,SKRH,11.5262,-72.926,43,-5,U
2747,Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,SKSJ,2.57969,-72.6394,605,-5,U
2748,Simón Bolívar International Airport,Santa Marta,Colombia,SMR,SKSM,11.1196,-74.2306,22,-5,U
2749,Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,SKSP,12.5836,-81.7112,19,-5,U
2750,Eduardo Falla Solano Airport,San Vincente De Caguan,Colombia,SVI,SKSV,2.15217,-74.7663,920,-5,U
2751,Gustavo Vargas Airport,Tame,Colombia,TME,SKTM,6.45108,-71.7603,1050,-5,U
2752,Santiago Perez Airport,Arauca,Colombia,AUC,SKUC,7.06888,-70.7369,420,-5,U
2753,El Caraño Airport,Quibdo,Colombia,UIB,SKUI,5.69076,-76.6412,204,-5,U
2754,Heriberto Gíl Martínez Airport,Tulua,Colombia,ULQ,SKUL,4.08836,-76.2351,3132,-5,U
2755,Alfonso López Pumarejo Airport,Valledupar,Colombia,VUP,SKVP,10.435,-73.2495,483,-5,U
2756,Vanguardia Airport,Villavicencio,Colombia,VVC,SKVV,4.16787,-73.6138,1394,-5,U
2758,Bermejo Airport,Bermejo,Bolivia,BJO,SLBJ,-22.77330017,-64.31289673,1249,-4,U
2759,Jorge Wilsterman International Airport,Cochabamba,Bolivia,CBB,SLCB,-17.42110062,-66.17710114,8360,-4,U
2760,Chimore Airport,Chapacura,Bolivia,UNKNOWN,SLCH,-16.99001884,-65.14150238,875,-4,U
2761,Capitán Aníbal Arab Airport,Cobija,Bolivia,CIJ,SLCO,-11.04039955,-68.78299713,889,-4,U
2762,El Alto International Airport,La Paz,Bolivia,LPB,SLLP,-16.51329994,-68.19229889,13355,-4,U
2763,Juan Mendoza Airport,Oruro,Bolivia,UNKNOWN,SLOR,-17.96260071,-67.07620239,12152,-4,U
2764,Capitan Nicolas Rojas Airport,Potosi,Bolivia,POI,SLPO,-19.54310036,-65.72370148,12913,-4,U
2765,Capitán Av. Salvador Ogaya G. airport,Puerto Suarez,Bolivia,PSZ,SLPS,-18.97529984,-57.8205986,505,-4,U
2766,Santa Ana Del Yacuma Airport,Santa Ana,Bolivia,UNKNOWN,SLSA,-13.76220036,-65.43520355,472,-4,U
2767,Juana Azurduy De Padilla Airport,Sucre,Bolivia,SRE,SLSU,-19.00709915,-65.28869629,9540,-4,U
2768,Capitan Oriel Lea Plaza Airport,Tarija,Bolivia,TJA,SLTJ,-21.5557003,-64.70130157,6079,-4,U
2769,Teniente Av. Jorge Henrich Arauz Airport,Trinidad,Bolivia,TDD,SLTR,-14.81869984,-64.91799927,509,-4,U
2770,Teniente Coronel Rafael Pabón Airport,Villa Montes,Bolivia,UNKNOWN,SLVM,-21.25519943,-63.4056015,1305,-4,U
2771,Viru Viru International Airport,Santa Cruz,Bolivia,VVI,SLVR,-17.64480019,-63.13539886,1224,-4,U
2772,Yacuiba Airport,Yacuiba,Bolivia,BYC,SLYA,-21.96089935,-63.65169907,2112,-4,U
2773,Johan Adolf Pengel International Airport,Zandery,Suriname,PBM,SMJP,5.452829838,-55.18780136,59,-3,U
2774,Cayenne-Rochambeau Airport,Cayenne,French Guiana,CAY,SOCA,4.819809914,-52.36040115,26,-3,U
2775,Saint-Georges-de-l'Oyapock Airport,St.-georges Oyapock,French Guiana,UNKNOWN,SOOG,3.897599936,-51.80410004,46,-3,U
2776,Huancabamba Airport,Huancabamba,Peru,UNKNOWN,SPAB,-5.256770134,-79.44290161,6312,-5,U
2777,Alferez FAP Alfredo Vladimir Sara Bauer Airport,Andoas,Peru,UNKNOWN,SPAS,-2.796129942,-76.46659851,728,-5,U
2778,Teniente General Gerardo Pérez Pinedo Airport,Atalaya,Peru,UNKNOWN,SPAY,-10.72910023,-73.76650238,751,-5,U
2780,Iberia Airport,Iberia,Peru,UNKNOWN,SPBR,-11.41160011,-69.48870087,750,-5,U
2781,Cap FAP David Abenzur Rengifo International Airport,Pucallpa,Peru,PCL,SPCL,-8.377940178,-74.57430267,513,-5,U
2782,Teniente FAP Jaime A De Montreuil Morales Airport,Chimbote,Peru,CHM,SPEO,-9.149609566,-78.52380371,69,-5,U
2783,Puerto Esperanza Airport,Puerto Esperanza,Peru,UNKNOWN,SPEP,-9.768130302,-70.70649719,725,-5,U
2784,Cesar Torke Podesta Airport,Moquegua,Peru,UNKNOWN,SPEQ,-17.17900085,-70.93080139,4480,-5,U
2785,Capitan FAP Jose A Quinones Gonzales International Airport,Chiclayo,Peru,CIX,SPHI,-6.787479877,-79.82810211,97,-5,U
2786,Coronel FAP Alfredo Mendivil Duarte Airport,Ayacucho,Peru,AYP,SPHO,-13.15480042,-74.20439911,8917,-5,U
2787,Andahuaylas Airport,Andahuaylas,Peru,ANS,SPHY,-13.70639992,-73.35040283,11300,-5,U
2788,Comandante FAP German Arias Graziani Airport,Anta,Peru,ATA,SPHZ,-9.347439766,-77.5983963,9097,-5,U
2789,Jorge Chávez International Airport,Lima,Peru,LIM,SPIM,-12.0219,-77.114304,113,-5,U
2790,Juanjui Airport,Juanjui,Peru,JJI,SPJI,-7.169099808,-76.72859955,1148,-5,U
2791,Francisco Carle Airport,Jauja,Peru,UNKNOWN,SPJJ,-11.78310013,-75.4733963,11034,-5,U
2792,Inca Manco Capac International Airport,Juliaca,Peru,JUL,SPJL,-15.46710014,-70.15820313,12552,-5,U
2794,Ilo Airport,Ilo,Peru,UNKNOWN,SPLO,-17.69499969,-71.34400177,72,-5,U
2795,Las Palmas Air Base,Las Palmas,Peru,UNKNOWN,SPLP,-12.16069984,-76.99890137,250,-5,U
2796,Capitan FAP Pedro Canga Rodriguez Airport,Tumbes,Peru,TBP,SPME,-3.55253005,-80.38140106,115,-5,U
2797,Moises Benzaquen Rengifo Airport,Yurimaguas,Peru,YMS,SPMS,-5.893770218,-76.11820221,587,-5,U
2799,Collique Airport,Collique,Peru,UNKNOWN,SPOL,-11.92870045,-77.06109619,410,-5,U
2800,Chachapoyas Airport,Chachapoyas,Peru,CHH,SPPY,-6.201809883,-77.85610199,8333,-5,U
2801,Coronel FAP Francisco Secada Vignetta International Airport,Iquitos,Peru,IQT,SPQT,-3.784739971,-73.30879974,306,-5,U
2802,Rodríguez Ballón International Airport,Arequipa,Peru,AQP,SPQU,-16.34110069,-71.58309937,8405,-5,U
2803,Capitán FAP Leonardo Alvariño Herr Airport,San Ramon,Peru,UNKNOWN,SPRM,-11.12860012,-75.35050201,2600,-5,U
2804,Capitan FAP Carlos Martinez De Pinillos International Airport,Trujillo,Peru,TRU,SPRU,-8.081410408,-79.1088028,106,-5,U
2805,Capitán FAP Renán Elías Olivera International Airport,Pisco,Peru,PIO,SPSO,-13.74489975,-76.22029877,39,-5,U
2806,Cadete FAP Guillermo Del Castillo Paredes Airport,Tarapoto,Peru,TPP,SPST,-6.508739948,-76.37319946,869,-5,U
2807,Coronel FAP Carlos Ciriani Santa Rosa International Airport,Tacna,Peru,TCQ,SPTN,-18.05330086,-70.27580261,1538,-5,U
2808,Padre Aldamiz International Airport,Puerto Maldonado,Peru,PEM,SPTU,-12.61359978,-69.22859955,659,-5,U
2809,Capitán FAP Guillermo Concha Iberico International Airport,Piura,Peru,PIU,SPUR,-5.205749989,-80.61640167,120,-5,U
2810,Capitan Montes Airport,Talara,Peru,TYL,SPYL,-4.576640129,-81.25409698,282,-5,U
2812,Alejandro Velasco Astete International Airport,Cuzco,Peru,CUZ,SPZO,-13.53569984,-71.938797,10860,-5,U
2813,Angel S Adami Airport,Montevideo,Uruguay,UNKNOWN,SUAA,-34.78919983,-56.26470184,174,-3,S
2814,Santa Bernardina International Airport,Durazno,Uruguay,UNKNOWN,SUDU,-33.35889816,-56.49919891,305,-3,S
2816,Carrasco International /General C L Berisso Airport,Montevideo,Uruguay,MVD,SUMU,-34.83840179,-56.03079987,105,-3,S
2817,Nueva Hesperides International Airport,Salto,Uruguay,STY,SUSO,-31.43849945,-57.98529816,187,-3,S
2818,Oswaldo Guevara Mujica Airport,Acarigua,Venezuela,AGV,SVAC,9.553375244,-69.23786926,640,-4,U
2819,Anaco Airport,Anaco,Venezuela,AAO,SVAN,9.430225372,-64.47072601,721,-4,U
2820,San Fernando de Atabapo Airport,San Fernando Deatabapo,Venezuela,UNKNOWN,SVAT,4.051040173,-67.6996994,301,-4,U
2821,General Jose Antonio Anzoategui International Airport,Barcelona,Venezuela,BLA,SVBC,10.10709953,-64.68920135,26,-4,U
2822,Barinas Airport,Barinas,Venezuela,BNS,SVBI,8.619569778,-70.22080231,666,-4,U
2823,El Libertador Airbase,Maracaibo,Venezuela,UNKNOWN,SVBL,10.18337536,-67.55731964,1450,-4,U
2824,Barquisimeto International Airport,Barquisimeto,Venezuela,BRM,SVBM,10.04274654,-69.35861969,2042,-4,U
2826,Aeropuerto \General Tomas de Heres\. Ciudad Bolivar,Ciudad Bolivar,Venezuela,CBL,SVCB,8.122160912,-63.53695679,197,-4,U
2827,Caicara del Orinoco Airport,Caicara De Orinoco,Venezuela,UNKNOWN,SVCD,7.625510216,-66.16280365,141,-4,U
2828,San Carlos Airport,San Carlos,Venezuela,UNKNOWN,SVCJ,9.647720337,-68.5746994,512,-4,U
2829,Calabozo Airport,Calabozo,Venezuela,UNKNOWN,SVCL,8.924655914,-67.41709137,328,-4,U
2830,Canaima Airport,Canaima,Venezuela,CAJ,SVCN,6.231988907,-62.85443115,1450,-4,U
2831,Carora Airport,Carora,Venezuela,UNKNOWN,SVCO,10.17560291,-70.06521606,1437,-4,U
2832,General Francisco Bermúdez Airport,Carupano,Venezuela,CUP,SVCP,10.66001415,-63.2616806,33,-4,U
2833,José Leonardo Chirinos Airport,Coro,Venezuela,CZE,SVCR,11.4149437,-69.68090057,52,-4,U
2834,Oscar Machado Zuluaga Airport,Caracas,Venezuela,UNKNOWN,SVCS,10.28611088,-66.8161087,2145,-4,U
2835,Cumaná (Antonio José de Sucre) Airport,Cumana,Venezuela,CUM,SVCU,10.45033264,-64.13047028,14,-4,U
2836,Capitán Manuel Ríos Airbase,Carrizal,Venezuela,UNKNOWN,SVCZ,9.372650146,-66.92279816,595,-4,U
2837,El Dorado Airport,El Dorado,Venezuela,UNKNOWN,SVED,6.733333111,-61.58333206,318,-4,U
2838,Elorza Airport,Elorza,Venezuela,UNKNOWN,SVEZ,7.083333015,-69.53333282,295,-4,U
2839,Guasdalito Airport,Guasdualito,Venezuela,UNKNOWN,SVGD,7.233333111,-70.80000305,426,-4,U
2840,Guiria Airport,Guiria,Venezuela,GUI,SVGI,10.57407761,-62.31266785,42,-4,U
2841,Guanare Airport,Guanare,Venezuela,GUQ,SVGU,9.02694416,-69.75514984,606,-4,U
2842,Higuerote Airport,Higuerote,Venezuela,UNKNOWN,SVHG,10.462474,-66.092779,10,-4,U
2843,Andrés Miguel Salazar Marcano Airport,Isla De Coche,Venezuela,UNKNOWN,SVIE,10.794432,-63.98159,10,-4,U
2844,Josefa Camejo International Airport,Paraguana,Venezuela,LSP,SVJC,11.78077507,-70.15149689,75,-4,U
